FrameCnt,Datetime,latitude,longitude,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,ct
6041,2024-06-14 20:17:27.810,36.172122,-75.757972,33.600,51.357,100,1/100.0,1.7,0,,24.00,6410
6042,2024-06-14 20:17:27.829,36.172122,-75.757972,33.600,51.357,100,1/100.0,1.7,0,,24.00,6410
6043,2024-06-14 20:17:27.843,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6410
6044,2024-06-14 20:17:27.861,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6410
6045,2024-06-14 20:17:27.877,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6046,2024-06-14 20:17:27.895,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6047,2024-06-14 20:17:27.910,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6048,2024-06-14 20:17:27.928,36.172117,-75.757969,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6049,2024-06-14 20:17:27.943,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6050,2024-06-14 20:17:27.961,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6051,2024-06-14 20:17:27.976,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6052,2024-06-14 20:17:27.995,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6053,2024-06-14 20:17:28.010,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6054,2024-06-14 20:17:28.028,36.172112,-75.757967,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6055,2024-06-14 20:17:28.043,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6056,2024-06-14 20:17:28.063,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6057,2024-06-14 20:17:28.077,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6058,2024-06-14 20:17:28.096,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6059,2024-06-14 20:17:28.110,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6060,2024-06-14 20:17:28.129,36.172107,-75.757965,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6061,2024-06-14 20:17:28.143,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6062,2024-06-14 20:17:28.160,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6063,2024-06-14 20:17:28.177,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6064,2024-06-14 20:17:28.196,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6065,2024-06-14 20:17:28.210,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6066,2024-06-14 20:17:28.228,36.172102,-75.757962,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6067,2024-06-14 20:17:28.244,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6068,2024-06-14 20:17:28.260,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6069,2024-06-14 20:17:28.277,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6070,2024-06-14 20:17:28.298,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6071,2024-06-14 20:17:28.310,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6072,2024-06-14 20:17:28.329,36.172097,-75.757960,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6073,2024-06-14 20:17:28.344,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6074,2024-06-14 20:17:28.362,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6075,2024-06-14 20:17:28.377,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6076,2024-06-14 20:17:28.395,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6077,2024-06-14 20:17:28.410,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6078,2024-06-14 20:17:28.428,36.172092,-75.757958,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6079,2024-06-14 20:17:28.444,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6080,2024-06-14 20:17:28.460,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6081,2024-06-14 20:17:28.477,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6082,2024-06-14 20:17:28.495,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6083,2024-06-14 20:17:28.510,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6084,2024-06-14 20:17:28.529,36.172087,-75.757955,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6085,2024-06-14 20:17:28.544,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6086,2024-06-14 20:17:28.561,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6087,2024-06-14 20:17:28.577,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6088,2024-06-14 20:17:28.596,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6089,2024-06-14 20:17:28.610,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6090,2024-06-14 20:17:28.629,36.172082,-75.757953,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6091,2024-06-14 20:17:28.644,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6092,2024-06-14 20:17:28.661,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6093,2024-06-14 20:17:28.677,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6094,2024-06-14 20:17:28.694,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6095,2024-06-14 20:17:28.710,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6096,2024-06-14 20:17:28.729,36.172077,-75.757951,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6097,2024-06-14 20:17:28.744,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6098,2024-06-14 20:17:28.762,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6099,2024-06-14 20:17:28.777,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6100,2024-06-14 20:17:28.797,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6101,2024-06-14 20:17:28.811,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6102,2024-06-14 20:17:28.829,36.172072,-75.757949,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6103,2024-06-14 20:17:28.844,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6104,2024-06-14 20:17:28.863,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6105,2024-06-14 20:17:28.877,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6106,2024-06-14 20:17:28.896,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6107,2024-06-14 20:17:28.911,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6108,2024-06-14 20:17:28.929,36.172067,-75.757946,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6109,2024-06-14 20:17:28.944,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6110,2024-06-14 20:17:28.964,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6111,2024-06-14 20:17:28.978,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6112,2024-06-14 20:17:28.996,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6113,2024-06-14 20:17:29.011,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6114,2024-06-14 20:17:29.029,36.172062,-75.757944,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6115,2024-06-14 20:17:29.044,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6116,2024-06-14 20:17:29.063,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6117,2024-06-14 20:17:29.078,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6118,2024-06-14 20:17:29.096,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6119,2024-06-14 20:17:29.111,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6120,2024-06-14 20:17:29.128,36.172058,-75.757942,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6121,2024-06-14 20:17:29.144,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6122,2024-06-14 20:17:29.163,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6123,2024-06-14 20:17:29.178,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6124,2024-06-14 20:17:29.196,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6125,2024-06-14 20:17:29.211,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6126,2024-06-14 20:17:29.229,36.172052,-75.757939,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6127,2024-06-14 20:17:29.244,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6128,2024-06-14 20:17:29.263,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6129,2024-06-14 20:17:29.278,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6130,2024-06-14 20:17:29.296,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6131,2024-06-14 20:17:29.311,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6132,2024-06-14 20:17:29.330,36.172047,-75.757937,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6133,2024-06-14 20:17:29.344,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6134,2024-06-14 20:17:29.363,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6135,2024-06-14 20:17:29.378,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6136,2024-06-14 20:17:29.395,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6137,2024-06-14 20:17:29.411,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6138,2024-06-14 20:17:29.430,36.172042,-75.757935,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6139,2024-06-14 20:17:29.445,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6140,2024-06-14 20:17:29.464,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6141,2024-06-14 20:17:29.478,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6142,2024-06-14 20:17:29.496,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6143,2024-06-14 20:17:29.511,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6144,2024-06-14 20:17:29.530,36.172037,-75.757932,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6145,2024-06-14 20:17:29.545,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6146,2024-06-14 20:17:29.563,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6147,2024-06-14 20:17:29.578,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6148,2024-06-14 20:17:29.596,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6149,2024-06-14 20:17:29.612,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6150,2024-06-14 20:17:29.630,36.172032,-75.757930,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6151,2024-06-14 20:17:29.645,36.172027,-75.757928,33.600,51.357,100,1/100.0,1.7,0,,24.00,6409
6152,2024-06-14 20:17:29.663,36.172027,-75.757928,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6153,2024-06-14 20:17:29.678,36.172027,-75.757928,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6154,2024-06-14 20:17:29.695,36.172027,-75.757928,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6155,2024-06-14 20:17:29.712,36.172027,-75.757928,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6156,2024-06-14 20:17:29.730,36.172027,-75.757928,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6157,2024-06-14 20:17:29.745,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6158,2024-06-14 20:17:29.763,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6159,2024-06-14 20:17:29.778,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6160,2024-06-14 20:17:29.796,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6161,2024-06-14 20:17:29.812,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6162,2024-06-14 20:17:29.830,36.172022,-75.757925,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6163,2024-06-14 20:17:29.845,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6164,2024-06-14 20:17:29.863,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6165,2024-06-14 20:17:29.878,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6166,2024-06-14 20:17:29.897,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6167,2024-06-14 20:17:29.912,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6168,2024-06-14 20:17:29.930,36.172017,-75.757923,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6169,2024-06-14 20:17:29.945,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6170,2024-06-14 20:17:29.963,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6171,2024-06-14 20:17:29.978,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6172,2024-06-14 20:17:29.997,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6173,2024-06-14 20:17:30.012,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6174,2024-06-14 20:17:30.030,36.172012,-75.757920,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6175,2024-06-14 20:17:30.045,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6176,2024-06-14 20:17:30.062,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6409
6177,2024-06-14 20:17:30.079,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6408
6178,2024-06-14 20:17:30.098,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6408
6179,2024-06-14 20:17:30.112,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6408
6180,2024-06-14 20:17:30.130,36.172007,-75.757918,33.600,51.357,110,1/100.0,1.7,0,,24.00,6408
6181,2024-06-14 20:17:30.145,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6182,2024-06-14 20:17:30.164,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6183,2024-06-14 20:17:30.179,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6184,2024-06-14 20:17:30.197,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6185,2024-06-14 20:17:30.212,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6186,2024-06-14 20:17:30.229,36.172002,-75.757916,33.600,51.357,110,1/100.0,1.7,0,,24.00,6407
6187,2024-06-14 20:17:30.245,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6406
6188,2024-06-14 20:17:30.264,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6406
6189,2024-06-14 20:17:30.279,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6406
6190,2024-06-14 20:17:30.296,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6406
6191,2024-06-14 20:17:30.312,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6405
6192,2024-06-14 20:17:30.330,36.171997,-75.757914,33.600,51.357,110,1/100.0,1.7,0,,24.00,6405
6193,2024-06-14 20:17:30.346,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6405
6194,2024-06-14 20:17:30.364,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6405
6195,2024-06-14 20:17:30.379,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6404
6196,2024-06-14 20:17:30.397,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6404
6197,2024-06-14 20:17:30.412,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6404
6198,2024-06-14 20:17:30.430,36.171993,-75.757911,33.600,51.357,110,1/100.0,1.7,0,,24.00,6404
6199,2024-06-14 20:17:30.446,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6403
6200,2024-06-14 20:17:30.464,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6403
6201,2024-06-14 20:17:30.479,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6403
6202,2024-06-14 20:17:30.498,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6403
6203,2024-06-14 20:17:30.513,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6402
6204,2024-06-14 20:17:30.529,36.171988,-75.757909,33.600,51.357,110,1/100.0,1.7,0,,24.00,6402
6205,2024-06-14 20:17:30.546,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6402
6206,2024-06-14 20:17:30.564,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6402
6207,2024-06-14 20:17:30.579,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6208,2024-06-14 20:17:30.597,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6209,2024-06-14 20:17:30.612,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6210,2024-06-14 20:17:30.631,36.171982,-75.757906,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6211,2024-06-14 20:17:30.646,36.171977,-75.757904,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6212,2024-06-14 20:17:30.666,36.171977,-75.757904,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6213,2024-06-14 20:17:30.679,36.171977,-75.757904,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6214,2024-06-14 20:17:30.698,36.171977,-75.757904,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6215,2024-06-14 20:17:30.712,36.171977,-75.757904,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6216,2024-06-14 20:17:30.729,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6217,2024-06-14 20:17:30.746,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6218,2024-06-14 20:17:30.765,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6219,2024-06-14 20:17:30.779,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6220,2024-06-14 20:17:30.797,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6221,2024-06-14 20:17:30.813,36.171973,-75.757902,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6222,2024-06-14 20:17:30.831,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6223,2024-06-14 20:17:30.846,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6224,2024-06-14 20:17:30.863,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6225,2024-06-14 20:17:30.879,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6226,2024-06-14 20:17:30.898,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6401
6227,2024-06-14 20:17:30.913,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6400
6228,2024-06-14 20:17:30.932,36.171967,-75.757899,33.600,51.357,110,1/100.0,1.7,0,,24.00,6400
6229,2024-06-14 20:17:30.946,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6400
6230,2024-06-14 20:17:30.965,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6400
6231,2024-06-14 20:17:30.979,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6232,2024-06-14 20:17:30.998,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6233,2024-06-14 20:17:31.013,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6234,2024-06-14 20:17:31.030,36.171963,-75.757897,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6235,2024-06-14 20:17:31.046,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6236,2024-06-14 20:17:31.065,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6237,2024-06-14 20:17:31.080,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6238,2024-06-14 20:17:31.098,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6239,2024-06-14 20:17:31.113,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6240,2024-06-14 20:17:31.131,36.171957,-75.757895,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6241,2024-06-14 20:17:31.146,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6242,2024-06-14 20:17:31.165,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6243,2024-06-14 20:17:31.180,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6244,2024-06-14 20:17:31.198,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6245,2024-06-14 20:17:31.213,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6246,2024-06-14 20:17:31.231,36.171953,-75.757892,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6247,2024-06-14 20:17:31.246,36.171948,-75.757890,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6248,2024-06-14 20:17:31.264,36.171948,-75.757890,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6249,2024-06-14 20:17:31.280,36.171948,-75.757890,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6250,2024-06-14 20:17:31.298,36.171948,-75.757890,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6251,2024-06-14 20:17:31.314,36.171948,-75.757890,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6252,2024-06-14 20:17:31.331,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6253,2024-06-14 20:17:31.347,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6254,2024-06-14 20:17:31.365,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6255,2024-06-14 20:17:31.380,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6256,2024-06-14 20:17:31.399,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6257,2024-06-14 20:17:31.413,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6258,2024-06-14 20:17:31.432,36.171943,-75.757888,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6259,2024-06-14 20:17:31.447,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6260,2024-06-14 20:17:31.466,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6261,2024-06-14 20:17:31.480,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6262,2024-06-14 20:17:31.499,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6263,2024-06-14 20:17:31.513,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6264,2024-06-14 20:17:31.532,36.171937,-75.757885,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6265,2024-06-14 20:17:31.547,36.171932,-75.757883,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6266,2024-06-14 20:17:31.564,36.171932,-75.757883,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6267,2024-06-14 20:17:31.580,36.171932,-75.757883,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6268,2024-06-14 20:17:31.599,36.171932,-75.757883,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6269,2024-06-14 20:17:31.613,36.171932,-75.757883,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6270,2024-06-14 20:17:31.632,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6271,2024-06-14 20:17:31.647,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6272,2024-06-14 20:17:31.664,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6273,2024-06-14 20:17:31.680,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6274,2024-06-14 20:17:31.699,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6275,2024-06-14 20:17:31.714,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6276,2024-06-14 20:17:31.732,36.171927,-75.757881,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
